Room,Day,Class No,Start Time,End Time,Weeks,lesson_type,size,module_code
YSTCM-SR6,Tuesday,2,0900,1100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,MUT1101
YSTCM-SR6,Tuesday,1,1100,1230,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,15,MUL2107
YSTCM-SR6,Tuesday,2,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,35,MUT2101
YSTCM-SR6,Friday,2A,0900,1000,"1, 2, 3, 6, 8, 9, 10, 12, 13",Tutorial,18,MUT1101
YSTCM-SR6,Friday,2B,1000,1100,"1, 2, 3, 6, 8, 9, 10, 12, 13",Tutorial,18,MUT1101
YSTCM-SR6,Friday,1,1100,1230,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,15,MUL2107
YSTCM-SR6,Friday,2B,1500,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,MUT2101
YSTCM-SR6,Friday,2A,1400,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,MUT2101
YSTCM-SR6,Thursday,1,0900,1100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,15,MUT3224
YSTCM-SR6,Thursday,1,1900,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,15,MUA5105
YSTCM-SR6,Thursday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,MUA2203
YSTCM-SR6,Monday,1,1900,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,10,MUA5163
YSTCM-SR6,Monday,1,1300,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,10,MUA1188/​MUA2188
YSTCM-SR6,Wednesday,1,1900,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,15,MUH5201
YSTCM-MLAB,Thursday,1,1300,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,10,MUA3113/​MUA3225
YSTCM-MLAB,Thursday,2,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,15,MUA3224
YSTCM-MLAB,Monday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,15,MUA3224
YSTCM-WS,Tuesday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,15,MUA3205
YSTCM-WS,Tuesday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,15,MUA3206
YSTCM-WS,Monday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,15,MUA3219
YSTCM-WS,Thursday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,15,MUA3219
YSTCM-WS,Friday,2B,0900,1000,"1, 2, 3, 8, 9, 10",Tutorial,18,MUT1101
YSTCM-WS,Friday,2A,1000,1100,"1, 2, 3, 8, 9, 10",Tutorial,18,MUT1101
YSTCM-WS,Friday,1B,0900,1000,"1, 2, 3, 8, 9, 10",Tutorial,18,MUT1101
YSTCM-WS,Friday,1A,1000,1100,"1, 2, 3, 8, 9, 10",Tutorial,18,MUT1101
YSTCM-SR8,Wednesday,2,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,10,MUA4113
YSTCM-SR8,Monday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,10,MUA4113
YSTCM-SR8,Thursday,2,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,GEC1014
YSTCM-SR8,Thursday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,GEC1014
YSTCM-SR8,Thursday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,20,MUH2204
YSTCM-SR8,Tuesday,G02,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,15,EM1180
YSTCM-SR8,Tuesday,G03,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,15,EM1180
YSTCM-SR8,Tuesday,G01,1100,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,15,EM1180
YSTCM-SR8,Friday,G03,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,15,EM1180
YSTCM-SR8,Friday,G01,1100,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,15,EM1180
YSTCM-SR8,Friday,G02,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,15,EM1180
YSTCM-ER3,Monday,1,1300,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,10,MUA4203
YSTCM-ER3,Friday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,10,MUA3204
YSTCM-SR4,Tuesday,1,1600,1730,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,10,MUA4215
YSTCM-SR4,Tuesday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,MUA1223
YSTCM-SR4,Tuesday,1,1100,1230,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,15,MUL2109
YSTCM-SR4,Friday,1,1600,1730,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,10,MUA4215
YSTCM-SR4,Friday,1,1100,1230,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,15,MUL2109
YSTCM-SR4,Monday,2,1000,1100,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,2,GEH1060/​GEC1023
YSTCM-SR4,Monday,4,1200,1300,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,2,GEH1060/​GEC1023
YSTCM-SR4,Monday,1,0900,1000,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,2,GEH1060/​GEC1023
YSTCM-SR4,Monday,3,1100,1200,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,2,GEH1060/​GEC1023
YSTCM-SR4,Thursday,1,1300,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,15,MUT4201
YSTCM-SR4,Thursday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,15,MUT3222
YSTCM-RECS,Monday,1,1400,1630,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,10,MUA1170
YSTCM-RECS,Monday,1,1300,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,10,MUA1172
YSTCM-RECS,Thursday,1,1400,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,10,MUA2170
YSTCM-RECS,Thursday,1,1900,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,MUA3271
YSTCM-RECS,Tuesday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,10,MUA2172
YSTCM-RECS,Friday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,10,MUA2178
YSTCM-SR3,Tuesday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,MUA3213
YSTCM-SR3,Tuesday,1,0900,1100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,MUT1101
YSTCM-SR3,Tuesday,1,1100,1230,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,12,MUL1105
YSTCM-SR3,Tuesday,1,1900,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,10,MUA5264
YSTCM-SR3,Tuesday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,35,MUT2101
YSTCM-SR3,Friday,1A,0900,1000,"1, 2, 3, 6, 8, 9, 10, 12, 13",Tutorial,18,MUT1101
YSTCM-SR3,Friday,1B,1000,1100,"1, 2, 3, 6, 8, 9, 10, 12, 13",Tutorial,18,MUT1101
YSTCM-SR3,Friday,1,1100,1230,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,12,MUL1105
YSTCM-SR3,Friday,1A,1400,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,MUT2101
YSTCM-SR3,Friday,1B,1500,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,MUT2101
YSTCM-SR3,Thursday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,MUT1201
YSTCM-SR3,Thursday,2,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,5,GET1047/​GEX1027
YSTCM-SR3,Thursday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,5,GET1047/​GEX1027
YSTCM-SR3,Monday,1,1200,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,15,MUA2205
YSTCM-SR3,Monday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,15,MUA3228
YSTCM-SR3,Monday,1,1300,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,15,MUA2210
YSTCM-ER2,Friday,1,1200,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,15,MUA3181/​MUA4181
YSTCM-ER2,Friday,2,1000,1130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,MUA1192/​MUA1193/​MUA2193/​MUA2192
YSTCM-ER2,Saturday,2,1600,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,15,MUA3181/​MUA4181
YSTCM-ER2,Monday,TC,1100,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,18,MUT1101
YSTCM-ER2,Monday,TB,1000,1100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,18,MUT1101
YSTCM-ER2,Monday,TA,0900,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,18,MUT1101
YSTCM-ER2,Monday,1,1200,1330,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,10,MUA3196/​MUA4196
YSTCM-ER2,Thursday,TB,1000,1100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,18,MUT1101
YSTCM-ER2,Thursday,TA,0900,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,18,MUT1101
YSTCM-ER2,Thursday,TC,1100,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,18,MUT1101
YSTCM-ER2,Thursday,1,1200,1330,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,10,MUA3196/​MUA4196
YSTCM-ER2,Tuesday,B,1000,1100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Workshop,18,MUT2101
YSTCM-ER2,Tuesday,A,0900,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Workshop,18,MUT2101
YSTCM-ER2,Tuesday,C,1100,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Workshop,18,MUT2101
YSTCM-ER2,Wednesday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,20,MUA3233
YSTCM-ER4,Tuesday,3,1800,1900,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,15,MUA3181/​MUA4181
YSTCM-ER1,Tuesday,5,1800,1900,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,15,MUA3181/​MUA4181
YSTCM-SR5,Monday,1,1400,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,10,MUA1196
YSTCM-SR5,Monday,1,1000,1130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,10,MUA3194
YSTCM-SR5,Thursday,1,1400,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,10,MUA1196
YSTCM-SR5,Thursday,1,1000,1130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,10,MUA3194
YSTCM-RS,Thursday,1,1200,1330,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,MUA1192/​MUA1193/​MUA2193/​MUA2192
YSTCM-RS,Thursday,4,1100,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,2,GEH1060/​GEC1023
YSTCM-RS,Thursday,1,1000,1100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,2,GEH1060/​GEC1023
YSTCM-RS,Thursday,3,1100,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,2,GEH1060/​GEC1023
YSTCM-RS,Thursday,2,1000,1100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,2,GEH1060/​GEC1023
YSTCM-RECL,Friday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,10,MUA3170
YSTCM-RECL,Wednesday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,10,MUA4176
YSTCM-RECL,Monday,1,1500,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,10,MUA4173
YSTCM-RECL,Thursday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,10,MUA3188
YSTCM-SR1,Thursday,2,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,5,GES1020/​GESS1015
YSTCM-SR1,Thursday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,5,GES1020/​GESS1015
YSTCM-SR1,Tuesday,1,1100,1230,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,20,MUH1101
YSTCM-SR1,Tuesday,2,1230,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,20,MUH1101
YSTCM-SR1,Tuesday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,20,MUA1240
YSTCM-SR1,Friday,1,1100,1230,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,20,MUH1101
YSTCM-SR1,Friday,2,1230,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,20,MUH1101
YSTCM-SR1,Friday,1,0900,1100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,35,MUA3163
YSTCM-SR1,Monday,2,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,25,MUH2201
YSTCM-SR1,Monday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,25,MUH2201
YSTCM-ER6,Friday,1,1100,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,10,MUA2157
S16-0431,Wednesday,1,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,13,SP3176
S16-0431,Wednesday,6,1400,1500,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,45,CM1102
S16-0431,Wednesday,5,1300,1400,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,45,CM1102
S16-0431,Wednesday,1,1200,1300,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,27,CM2122
S16-0431,Friday,3,1400,1500,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,30,CM3141
S16-0431,Friday,35,1000,1200,"4, 6, 10, 12",Tutorial,28,HS1501
S16-0431,Friday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,42,PC2267
S16-0431,Monday,1,1200,1300,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,45,CM1102
S16-0431,Monday,3,1700,1800,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,45,CM1102
S16-0431,Monday,2,1300,1400,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,45,CM1102
S16-0431,Monday,4,1400,1700,"1, 3, 5, 7, 9, 11, 13",Tutorial,40,PR3151
S16-0431,Monday,2,0900,1200,"1, 3, 5, 7, 9, 11, 13",Tutorial,40,PR3151
S16-0431,Monday,2,0900,1200,"2, 4, 6, 8, 10, 12",Tutorial,40,PR3152
S16-0431,Monday,4,1400,1700,"2, 4, 6, 8, 10, 12",Tutorial,40,PR3152
S16-0431,Tuesday,4,1400,1700,"2, 4, 6, 8, 10, 12",Tutorial,40,PR1152
S16-0431,Tuesday,2,0900,1200,"2, 4, 6, 8, 10, 12",Tutorial,40,PR1152
S16-0431,Tuesday,2,0900,1200,"1, 3, 5, 7, 9, 11, 13",Tutorial,40,PR1154
S16-0431,Tuesday,4,1400,1700,"1, 3, 5, 7, 9, 11, 13",Tutorial,40,PR1154
S16-0431,Tuesday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,42,PC2267
S16-0431,Tuesday,5,1800,1900,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,60,HSI2007
S16-0431,Thursday,4,1400,1700,"1, 3, 5, 7, 9, 11, 13",Tutorial,40,PR2152
S16-0431,Thursday,2,0900,1200,"1, 3, 5, 7, 9, 11, 13",Tutorial,40,PR2152
S16-0431,Thursday,4,1400,1700,"2, 4, 6, 8, 10, 12",Tutorial,40,PR2153
S16-0431,Thursday,2,0900,1200,"2, 4, 6, 8, 10, 12",Tutorial,40,PR2153
S16-0431,Thursday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,30,PC3412
S16-03-0506,Saturday,1,1300,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,FDP2011
S16-03-0506,Saturday,1,1500,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,FDP2011
S16-03-0506,Saturday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,FDP2021
S16-03-0506,Saturday,1,0800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,FDP2021
S16-03-0506,Friday,C11,1200,1500,"3, 7, 10",Workshop,25,HSI1000
S16-03-0506,Friday,E10,0900,1200,"4, 8, 12",Workshop,25,HSI1000
S16-03-0506,Friday,E12,1500,1800,"4, 8, 12",Workshop,25,HSI1000
S16-03-0506,Friday,E11,1200,1500,"4, 8, 12",Workshop,25,HSI1000
S16-03-0506,Friday,C12,1500,1800,"3, 7, 10",Workshop,25,HSI1000
S16-03-0506,Friday,C10,0900,1200,"3, 7, 10",Workshop,25,HSI1000
S16-03-0506,Tuesday,E4,1200,1500,"4, 8, 12",Workshop,25,HSI1000
S16-03-0506,Tuesday,C5,1500,1800,"3, 7, 11",Workshop,25,HSI1000
S16-03-0506,Tuesday,C4,1200,1500,"3, 7, 11",Workshop,25,HSI1000
S16-03-0506,Tuesday,C3,0900,1200,"3, 7, 11",Workshop,25,HSI1000
S16-03-0506,Tuesday,E3,0900,1200,"4, 8, 12",Workshop,25,HSI1000
S16-03-0506,Tuesday,E5,1500,1800,"4, 8, 12",Workshop,25,HSI1000
S16-03-0506,Monday,E2,1200,1500,"4, 8, 12",Workshop,25,HSI1000
S16-03-0506,Monday,C1,0900,1200,"3, 7, 11",Workshop,25,HSI1000
S16-03-0506,Monday,C2,1200,1500,"3, 7, 11",Workshop,25,HSI1000
S16-03-0506,Monday,E1,0900,1200,"4, 8, 12",Workshop,25,HSI1000
S16-03-0506,Wednesday,E6,0900,1200,"4, 8, 12",Workshop,25,HSI1000
S16-03-0506,Wednesday,E7,1200,1500,"4, 8, 12",Workshop,25,HSI1000
S16-03-0506,Wednesday,C6,0900,1200,"3, 7, 11",Workshop,25,HSI1000
S16-03-0506,Wednesday,C7,1200,1500,"3, 7, 11",Workshop,25,HSI1000
S16-03-0506,Wednesday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,36,FSC5101
S16-03-0506,Thursday,E8,0900,1200,"4, 8, 12",Workshop,25,HSI1000
S16-03-0506,Thursday,C9,1200,1500,"3, 7, 10",Workshop,25,HSI1000
S16-03-0506,Thursday,C8,0900,1200,"3, 7, 10",Workshop,25,HSI1000
S16-03-0506,Thursday,E9,1200,1500,"4, 8, 12",Workshop,25,HSI1000
SPSWETLAB,Thursday,2,1400,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,40,SP2274
SPSWETLAB,Thursday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,40,SP2274
SPSWETLAB,Wednesday,3,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,40,SP2274
S16-0208,Friday,D10,0900,1200,"3, 7, 10",Workshop,25,HSI1000
S16-0208,Friday,F12,1500,1800,"4, 8, 12",Workshop,25,HSI1000
S16-0208,Friday,F11,1200,1500,"4, 8, 12",Workshop,25,HSI1000
S16-0208,Friday,F10,0900,1200,"4, 8, 12",Workshop,25,HSI1000
S16-0208,Friday,D11,1200,1500,"3, 7, 10",Workshop,25,HSI1000
S16-0208,Friday,D12,1500,1800,"3, 7, 10",Workshop,25,HSI1000
S16-0208,Tuesday,F5,1500,1800,"4, 8, 12",Workshop,25,HSI1000
S16-0208,Tuesday,D3,0900,1200,"3, 7, 11",Workshop,25,HSI1000
S16-0208,Tuesday,F4,1200,1500,"4, 8, 12",Workshop,25,HSI1000
S16-0208,Tuesday,F3,0900,1200,"4, 8, 12",Workshop,25,HSI1000
S16-0208,Tuesday,D4,1200,1500,"3, 7, 11",Workshop,25,HSI1000
S16-0208,Tuesday,D5,1500,1800,"3, 7, 11",Workshop,25,HSI1000
S16-0208,Monday,F1,0900,1200,"4, 8, 12",Workshop,25,HSI1000
S16-0208,Monday,D1,0900,1200,"3, 7, 11",Workshop,25,HSI1000
S16-0208,Monday,D2,1200,1500,"3, 7, 11",Workshop,25,HSI1000
S16-0208,Monday,F2,1200,1500,"4, 8, 12",Workshop,25,HSI1000
S16-0208,Thursday,F8,0900,1200,"4, 8, 12",Workshop,25,HSI1000
S16-0208,Thursday,D9,1200,1500,"3, 7, 10",Workshop,25,HSI1000
S16-0208,Thursday,D8,0900,1200,"3, 7, 10",Workshop,25,HSI1000
S16-0208,Thursday,F9,1200,1500,"4, 8, 12",Workshop,25,HSI1000
S16-0208,Wednesday,F7,1200,1500,"4, 8, 12",Workshop,25,HSI1000
S16-0208,Wednesday,D6,0900,1200,"3, 7, 11",Workshop,25,HSI1000
S16-0208,Wednesday,F6,0900,1200,"4, 8, 12",Workshop,25,HSI1000
S16-0208,Wednesday,D7,1200,1500,"3, 7, 11",Workshop,25,HSI1000
S12-0402,Tuesday,D4,1200,1500,"4, 8",Workshop,25,HSI1000
S12-0402,Tuesday,F4,1200,1500,"3, 7",Workshop,25,HSI1000
S12-0402,Tuesday,C3,0900,1200,"5, 9",Workshop,25,HSI1000
S12-0402,Tuesday,F3,0900,1200,"3, 7",Workshop,25,HSI1000
S12-0402,Tuesday,C5,1500,1800,"5, 9",Workshop,25,HSI1000
S12-0402,Tuesday,F5,1500,1800,"3, 7",Workshop,25,HSI1000
S12-0402,Tuesday,E4,1200,1500,"6, 10",Workshop,25,HSI1000
S12-0402,Tuesday,D3,0900,1200,"4, 8",Workshop,25,HSI1000
S12-0402,Tuesday,E5,1500,1800,"6, 10",Workshop,25,HSI1000
S12-0402,Tuesday,C4,1200,1500,"5, 9",Workshop,25,HSI1000
S12-0402,Tuesday,D5,1500,1800,"4, 8",Workshop,25,HSI1000
S12-0402,Tuesday,E3,0900,1200,"6, 10",Workshop,25,HSI1000
S12-0402,Wednesday,C6,0900,1200,"5, 9",Workshop,25,HSI1000
S12-0402,Wednesday,E7,1200,1500,"6, 10",Workshop,25,HSI1000
S12-0402,Wednesday,D7,1200,1500,"4, 8",Workshop,25,HSI1000
S12-0402,Wednesday,F6,0900,1200,"3, 7",Workshop,25,HSI1000
S12-0402,Wednesday,C7,1200,1500,"5, 9",Workshop,25,HSI1000
S12-0402,Wednesday,F7,1200,1500,"3, 7",Workshop,25,HSI1000
S12-0402,Wednesday,D6,0900,1200,"4, 8",Workshop,25,HSI1000
S12-0402,Wednesday,E6,0900,1200,"6, 10",Workshop,25,HSI1000
S12-0402,Friday,F10,0900,1200,"3, 7",Workshop,25,HSI1000
S12-0402,Friday,C11,1200,1500,"5, 9",Workshop,25,HSI1000
S12-0402,Friday,E12,1500,1800,"6, 10",Workshop,25,HSI1000
S12-0402,Friday,D11,1200,1500,"4, 8",Workshop,25,HSI1000
S12-0402,Friday,C10,0900,1200,"5, 9",Workshop,25,HSI1000
S12-0402,Friday,C12,1500,1800,"5, 9",Workshop,25,HSI1000
S12-0402,Friday,F12,1500,1800,"3, 7",Workshop,25,HSI1000
S12-0402,Friday,F11,1200,1500,"3, 7",Workshop,25,HSI1000
S12-0402,Friday,E11,1200,1500,"6, 10",Workshop,25,HSI1000
